########################################################
## Number of clusters: 2
########################################################
## Cluster: Cluster1
########################################################
## Size: 900
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.0, stddev=0.02)
##   Gamma Distribution (k=2.0, theta=11.0)
## Affine transformation matrix:
## [
##  [ 0.5000000000000001, 0.8660254037844386, 0.1 ]
##  [ -0.8660254037844386, 0.5000000000000001, 0.3 ]
##  [ 0.0, 0.0, 1.0 ]
## ]
## 
## Discards: 2 Retries left: 1000
## Density correction factor estimation: 0.9913177272227718
########################################################
0.20682854447691226 0.3136144014213748 Cluster1
0.4569649699992975 0.511105062930151 Cluster1
0.19704245699444892 0.3626881587106705 Cluster1
0.18244119319645352 0.3923800666507503 Cluster1
0.5006981861444832 0.5182099564721272 Cluster1
0.20330485988303088 0.34678221105550616 Cluster1
0.20636367253870053 0.3671480751062118 Cluster1
0.15024128428148933 0.34957274563358803 Cluster1
0.15587628447127144 0.31620811255446835 Cluster1
0.2601249248682471 0.3775575216935768 Cluster1
0.20321784335408602 0.37709375448778054 Cluster1
0.19237597119735353 0.3456879688542103 Cluster1
0.45063543118912974 0.4946275608847153 Cluster1
0.17855127129217813 0.35273891080896136 Cluster1
0.17503152925472237 0.32621916091728753 Cluster1
0.20188460122763616 0.35357916871590295 Cluster1
0.5356621170483357 0.5878114329702357 Cluster1
0.2340562874998325 0.38438882122231804 Cluster1
0.2226318798485652 0.36939276371230884 Cluster1
0.32359042107185193 0.4415886095012328 Cluster1
0.20755348148489666 0.3595721992442038 Cluster1
0.36018161753392053 0.42487960807904973 Cluster1
0.20323008595233633 0.3827478610156658 Cluster1
0.11220960059411542 0.3072542739723047 Cluster1
0.31278115933920114 0.44893945361356646 Cluster1
0.14492734160072485 0.33946725919760967 Cluster1
0.23532454974909783 0.3867987874857314 Cluster1
0.17280728051269473 0.30724295498296766 Cluster1
0.25008195567100266 0.38425687680740567 Cluster1
0.10565747552251557 0.3098140078311005 Cluster1
0.3674265076175065 0.4660818856447318 Cluster1
0.11438184565739376 0.31265745169962883 Cluster1
0.1678325433580716 0.33866084472020835 Cluster1
0.13909302694155984 0.30619306277102687 Cluster1
0.2769363527388039 0.41514302628488664 Cluster1
0.15610600194176577 0.27014953891250193 Cluster1
0.2518722545481406 0.3999240504220562 Cluster1
0.2080980433999582 0.3353269564416702 Cluster1
0.3318152883679493 0.4302543121398232 Cluster1
0.17801099365521636 0.3232277434530362 Cluster1
0.43991891874097855 0.4790014884165875 Cluster1
0.13684966693160572 0.324065223163363 Cluster1
0.19396877724606074 0.358226449054493 Cluster1
0.18793200962265744 0.3800166293929269 Cluster1
0.1388470667858931 0.3078913063915954 Cluster1
0.33729575709770027 0.45614470890623726 Cluster1
0.11732112358350402 0.3253808886895885 Cluster1
0.2550982831604016 0.3616452629668409 Cluster1
0.3077158095519491 0.40695797247723386 Cluster1
0.11777673548064974 0.312271625876354 Cluster1
