########################################################
## Number of clusters: 2
########################################################
## Cluster: ClusterLowDensity
########################################################
## Size: 200
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=30.0, stddev=4.0)
##   Normal Distribution (mean=30.0, stddev=4.0)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 1.0
########################################################
30.013208072527814 37.06276893629497 ClusterLowDensity
30.381178669205656 25.927741897383434 ClusterLowDensity
31.12134739157744 25.036321920850156 ClusterLowDensity
22.694108345323222 36.55541992196612 ClusterLowDensity
27.509850549556734 28.51472830684204 ClusterLowDensity
27.65574301552792 30.425057781196344 ClusterLowDensity
30.523506238661408 33.654885320213836 ClusterLowDensity
32.37262320577517 30.07481246862219 ClusterLowDensity
30.87366406888986 30.243652616052543 ClusterLowDensity
28.05112892409301 23.506735025842243 ClusterLowDensity
23.610399229775496 30.436564916067155 ClusterLowDensity
24.129011241158615 28.30940068483482 ClusterLowDensity
27.87434488472147 29.497124441872177 ClusterLowDensity
26.86100999710743 28.968160798444664 ClusterLowDensity
32.85021281886857 25.801719774596172 ClusterLowDensity
32.11439565665527 33.37367123557392 ClusterLowDensity
29.45210196045261 26.5034666547382 ClusterLowDensity
27.812971064280237 30.85807492901837 ClusterLowDensity
25.850283384024237 31.22773721840009 ClusterLowDensity
33.91902692333447 28.524107013493737 ClusterLowDensity
32.442318955115965 29.871985550642318 ClusterLowDensity
32.95158952628665 30.354433603401574 ClusterLowDensity
23.7765537122445 31.152494018105084 ClusterLowDensity
31.300772313597488 29.295613805014014 ClusterLowDensity
30.444650030161256 29.23197516687703 ClusterLowDensity
25.953398892595786 29.847802812126094 ClusterLowDensity
27.595872081680564 36.058135102129754 ClusterLowDensity
34.69560243774942 34.120466646769216 ClusterLowDensity
30.642647794799778 35.993500407714784 ClusterLowDensity
26.204393184177885 33.81575669133236 ClusterLowDensity
36.62672786803017 19.224114980705984 ClusterLowDensity
29.048873360795827 34.65900715682326 ClusterLowDensity
28.173367086523292 35.71003161506395 ClusterLowDensity
