########################################################
## Number of clusters: 4
########################################################
## Cluster: Cluster1
########################################################
## Size: 370
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9433962264150942
########################################################
0.3002971816318758 0.45891230106663683 Cluster1
0.30857652005712727 0.20837419269112728 Cluster1
0.3252303163104924 0.18831724321912846 Cluster1
0.13561743776977253 0.4474969482442377 Cluster1
0.24397163736502647 0.2665813869039459 Cluster1
0.2472542178493782 0.30956380007691775 Cluster1
0.31177889036988166 0.3822349197048113 Cluster1
0.3533840221299413 0.3016832805439993 Cluster1
0.3196574415500218 0.3054821838611822 Cluster1
0.2561504007920927 0.15390153808145046 Cluster1
0.15623398266994865 0.309822710611511 Cluster1
0.16790275292606888 0.26196151540878343 Cluster1
0.25217275990623306 0.288685299942124 Cluster1
0.22937272493491717 0.27678361796500495 Cluster1
0.3641297884245428 0.2055386949284139 Cluster1
0.3475739022747435 0.37590760280041324 Cluster1
0.2876722941101837 0.2213279997316095 Cluster1
0.2507918489463053 0.3193066859029133 Cluster1
0.20663137614054536 0.327624087414002 Cluster1
0.38817810577502554 0.2667924078036091 Cluster1
0.35495217649010924 0.2971196748894521 Cluster1
0.3664107643414495 0.3079747560765354 Cluster1
0.15997245852550127 0.32593111540736436 Cluster1
0.3292673770559435 0.2841513106128153 Cluster1
0.31000462567862824 0.28271944125473325 Cluster1
0.2089514750834052 0.29657556327283713 Cluster1
0.24590712183781271 0.43630803979791943 Cluster1
0.4056510548493619 0.3927104995523073 Cluster1
0.31445957538299496 0.4348537591735827 Cluster1
0.21459884664400242 0.3858545255549781 Cluster1
0.44910137703067887 0.05754258706588469 Cluster1
0.27859965061790615 0.40482766102852336 Cluster1
0.2589007594467741 0.4284757113389388 Cluster1
0.34548315635220217 0.345657358072805 Cluster1
0.30017545482724844 0.2537348692653116 Cluster1
0.12326722594566891 0.25929241012389054 Cluster1
0.23450827801635565 0.34305593674581586 Cluster1
0.2774118627095423 0.13970646726410002 Cluster1
0.24534945225594004 0.30528188930114325 Cluster1
