########################################################
## Number of clusters: 7
########################################################
## Cluster: Cluster1
########################################################
## Size: 50
## Clipping: [0.00, 0.00, 0.00, 0.00] - [1.00, 1.00, 1.00, 1.00]
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.970873786407767
########################################################
0.15196412980914903 0.2560801720824514 0.23706221903495805 0.391479280749007 Cluster1
0.31465075678852755 0.27992168544928503 0.3118227072739729 0.2604968738876696 Cluster1
0.31274291892081385 0.16798333095654203 0.25087431256042264 0.35746547736880335 Cluster1
0.4393044473353071 0.22655788556507866 0.2530913638230155 0.3305687502849846 Cluster1
0.44742984483492276 0.2696930495379559 0.31140900852074577 0.28919998607353936 Cluster1
0.20289512206175914 0.3107985393054225 0.376565794959585 0.30245120042436846 Cluster1
0.3427326720111416 0.21451800741439972 0.24145060174769245 0.31652758861174163 Cluster1
0.21475927705361586 0.17062732573509493 0.23341872379564987 0.2536990757222127 Cluster1
0.12981674623631664 0.38787220447606496 0.32377270284939 0.16989070335620382 Cluster1
0.3146353742859206 0.22738942007009816 0.352852336064569 0.2941148957151853 Cluster1
0.3334204390485349 0.23949105192697745 0.27046985809632457 0.20331218253502964 Cluster1
0.45444801187339184 0.4070779593420371 0.2187220196796809 0.29215551915438365 Cluster1
0.2663809264304555 0.16930427010581298 0.2338858215510839 0.23796609125551899 Cluster1
0.2801548884300647 0.4510175961328161 0.31363027067787697 0.22987261814312432 Cluster1
0.25040643850503597 0.2692705522462286 0.2244229572178083 0.3592623487263765 Cluster1
0.21596615047755408 0.27533496919854056 0.3063877114962987 0.3407838238264638 Cluster1
0.48193138979118133 0.40971521588083337 0.4094004713926532 0.36038857668232405 Cluster1
0.18318731991523546 0.43726508817905085 0.16774988285440773 0.29514086223650615 Cluster1
0.4027753298342853 0.17748100096605782 0.20577441074663996 0.3169304525039873 Cluster1
0.31759134583918514 0.29742751650245686 0.2677548502566566 0.2625462197144137 Cluster1
0.22444332647412138 0.19889751689226437 0.3978979633704646 0.11356305410197337 Cluster1
0.23931233628020637 0.2909838258526704 0.34410352861440746 0.19059869271183563 Cluster1
0.29311275988487384 0.2234844756014454 0.19098622199792262 0.4234474804985898 Cluster1
0.332378101189367 0.3326148773274085 0.3656639361773424 0.24362923618122723 Cluster1
0.39465193383364866 0.35062087311068213 0.32783107290795305 0.3718980980609597 Cluster1
0.3984609990927815 0.1738320496959427 0.3128641188679476 0.2799864666206962 Cluster1
0.3047695731143069 0.3015891817730863 0.23083760860920322 0.21749191067730306 Cluster1
0.32651142737004313 0.21970801921381194 0.3651903420490075 0.3869274452850446 Cluster1
