########################################################
## Number of clusters: 4
########################################################
## Cluster: Cluster1
########################################################
## Size: 100
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
##   Normal Distribution (mean=0.3, stddev=0.09)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 1.0
########################################################
0.3002971816318758 0.45891230106663683 0.201883811735884 0.23423934448711844 0.2455729234840267 0.46344422690162446 0.3997213312122259 0.33242328998959103 0.4753265480862361 0.1409968210529018 Cluster1
0.30857652005712727 0.20837419269112728 0.4426693908419803 0.5440664590077879 0.3366805296778569 0.26482599149751 0.37854565454432687 0.31947285530879527 0.028978636292699367 0.35331229700256156 Cluster1
0.3252303163104924 0.18831724321912846 0.3009596649601633 0.18550072139715373 0.2444095389404607 0.3292600574384993 0.233833691676066 0.3486863809900835 0.290662969967654 0.42195959181049864 Cluster1
0.13561743776977253 0.4474969482442377 0.20770697258164011 0.3383806296266503 0.2963152358503511 0.21532074526154638 0.4510846215714146 0.2828520676109699 0.15528479040002444 0.4499928641722609 Cluster1
0.24397163736502647 0.2665813869039459 0.31234623700347847 0.4843080930413 0.2550641802331606 0.2280283464680105 0.2769700084891548 0.19171625117825009 0.4693706471586032 0.42593314516149405 Cluster1
0.2472542178493782 0.30956380007691775 0.4310709898818539 0.2825440193415878 0.22641222404808253 0.16434288994979196 0.3951989620316704 0.33534220495544353 0.29182949337937863 0.4955385802692478 Cluster1
0.31177889036988166 0.3822349197048113 0.3721529902059907 0.2351785853890932 0.25964307468109227 0.34362690237753857 0.29604913699783614 0.23844429613964932 0.1992686228163687 0.30568290502412365 Cluster1
0.3533840221299413 0.3016832805439993 0.28305525933722475 0.3541227470236306 0.27689267634628995 0.2673410203857473 0.29432868303274323 0.3599516583970871 0.32536704250147186 0.34754507201189916 Cluster1
0.3196574415500218 0.3054821838611822 0.3809287259357653 0.23155876966904532 0.20491348274376922 0.23361867708536765 0.2542746606077273 0.24190479564511957 0.2937452619586415 0.40893074058473267 Cluster1
0.2561504007920927 0.15390153808145046 0.21440444401203052 0.3251018878298547 0.4372645324135087 0.28009851886889897 0.21228426786077303 0.3434768124289881 0.5223884699345052 0.3454862405503993 Cluster1
0.15623398266994865 0.309822710611511 0.35713690235014434 0.32683168380537814 0.4277803822131977 0.3175327023155984 0.1576676871827752 0.40725564534833947 0.41353866128995903 0.24201804824056455 Cluster1
0.16790275292606888 0.26196151540878343 0.3431068340569728 0.408832565369398 0.4183110740746104 0.5635181250225807 0.2066532507972931 0.3740383997328792 0.22341423433048835 0.23556873637711795 Cluster1
0.25217275990623306 0.288685299942124 0.23879249896291457 0.31254748226153956 0.20693998767254337 0.17302557658968362 0.3317385366558249 0.26397488834092897 0.35144983549152614 0.44685560084162146 Cluster1
0.22937272493491717 0.27678361796500495 0.3136682659822445 0.26618404483434455 0.21433559157409532 0.3295746309030984 0.4573325743352883 0.2431573165736422 0.35571738445736834 0.14763394041929231 Cluster1
0.3641297884245428 0.2055386949284139 0.2652008497714288 0.2654063888650177 0.3870264220255718 0.5046495919571381 0.3922585413720616 0.47494904030507984 0.15349901932157295 0.21279203926879164 Cluster1
0.3475739022747435 0.37590760280041324 0.3315260206073686 0.28152897434334484 0.2001527990240753 0.23853699602666945 0.0948780618237586 0.1767022492667597 0.3000451043113052 0.2535256861711227 Cluster1
0.2876722941101837 0.2213279997316095 0.2785197812422588 0.22067379259903447 0.37988710380720914 0.2122271758852705 0.3771322335843701 0.27475993609824184 0.34061504120491165 0.2524899665469247 Cluster1
0.2507918489463053 0.3193066859029133 0.3203748262191671 0.36237152927541416 0.2532971181958059 0.24547233512001726 0.2667269388319981 0.262597391814555 0.4427390821591035 0.5290166674158592 Cluster1
0.20663137614054536 0.327624087414002 0.41262081459154365 0.3814436373499645 0.25171989583314314 0.20695797452652642 0.30810284500933055 0.22986378983187927 0.3446831818964025 0.37854171496971734 Cluster1
